"Publication_Year","Table","Health_Indicator_Desc","Strata","Strata_Name","County","Rank_Order","Denominator_Total","Denominator_Average","Denominator_Label","Denominator_Year_Period","Numerator_Total","Numerator_Average","Numerator_Label","Numerator_Year_Period","Rate_Multiplier","Rate/Percentage","Rate/Percentage_Label","Age-Adjusted_Rate","Age-Adjusted_Rate_Label","Lower_Confidence_Limit","Upper_Confidence_Limit","Healthy_People_Decade","Healthy_People_Objective_Number","Healthy_People_Objective_Target","Healthy_People_Objective_Met","Denominator_Annotation_Code","Numerator_Annotation_Code","Rates_Annotation_Code","Annotation_Desc"
2021,10,Deaths Due to Cerebrovascular Disease (Stroke),Total Population,Total Population,Lake,50,65020,65020.0,Population,2018,124,41.3,Deaths,2017-2019,100000,63.6,Crude Death Rate,44.2,Age-Adjusted Death Rate,36.2,52.3,2020,HDS-3,34.8,N,,,,
2021,10,Deaths Due to Cerebrovascular Disease (Stroke),Total Population,Total Population,Yuba,51,77426,77426.0,Population,2018,99,33.0,Deaths,2017-2019,100000,42.6,Crude Death Rate,44.7,Age-Adjusted Death Rate,36.0,54.7,2020,HDS-3,34.8,N,,,,
2021,10,Deaths Due to Cerebrovascular Disease (Stroke),Total Population,Total Population,Solano,52,439975,439975.0,Population,2018,696,232.0,Deaths,2017-2019,100000,52.7,Crude Death Rate,46.0,Age-Adjusted Death Rate,42.6,49.5,2020,HDS-3,34.8,N,,,,
2021,10,Deaths Due to Cerebrovascular Disease (Stroke),Total Population,Total Population,Sutter,53,101337,101337.0,Population,2018,177,59.0,Deaths,2017-2019,100000,58.2,Crude Death Rate,48.3,Age-Adjusted Death Rate,41.1,55.6,2020,HDS-3,34.8,N,,,,
2021,10,Deaths Due to Cerebrovascular Disease (Stroke),Total Population,Total Population,San Joaquin,54,760310,760310.0,Population,2018,1155,385.0,Deaths,2017-2019,100000,50.6,Crude Death Rate,51.2,Age-Adjusted Death Rate,48.3,54.2,2020,HDS-3,34.8,N,,,,
2021,10,Deaths Due to Cerebrovascular Disease (Stroke),Total Population,Total Population,Glenn,55,28755,28755.0,Population,2018,51,17.0,Deaths,2017-2019,100000,59.1,Crude Death Rate,52.1,Age-Adjusted Death Rate,38.6,68.9,2020,HDS-3,34.8,N,,,,
2021,10,Deaths Due to Cerebrovascular Disease (Stroke),Total Population,Total Population,San Luis Obispo,56,279321,279321.0,Population,2018,717,239.0,Deaths,2017-2019,100000,85.6,Crude Death Rate,56.9,Age-Adjusted Death Rate,52.7,61.1,2020,HDS-3,34.8,N,,,,
2021,10,Deaths Due to Cerebrovascular Disease (Stroke),Total Population,Total Population,Humboldt,57,135765,135765.0,Population,2018,431,143.7,Deaths,2017-2019,100000,105.8,Crude Death Rate,84.8,Age-Adjusted Death Rate,76.6,93.0,2020,HDS-3,34.8,N,,,,
2021,10,Deaths Due to Cerebrovascular Disease (Stroke),Total Population,Total Population,Alpine,58,1134,1134.0,Population,2018,4,1.3,Deaths,2017-2019,100000,117.6,Crude Death Rate,85.3,Age-Adjusted Death Rate,23.2,218.5,2020,HDS-3,34.8,N,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,Mono,1,13827,13827.0,Population,2018,1,0.3,Deaths,2017-2019,100000,2.4,Crude Death Rate,2.6,Age-Adjusted Death Rate,0.1,14.5,2020,,,,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,Sierra,2,3136,3136.0,Population,2018,1,0.3,Deaths,2017-2019,100000,10.6,Crude Death Rate,3.9,Age-Adjusted Death Rate,0.1,21.7,2020,,,,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,Plumas,3,18702,18702.0,Population,2018,9,3.0,Deaths,2017-2019,100000,16.0,Crude Death Rate,7.0,Age-Adjusted Death Rate,3.2,13.3,2020,,,,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,Ventura,4,855713,855713.0,Population,2018,252,84.0,Deaths,2017-2019,100000,9.8,Crude Death Rate,8.0,Age-Adjusted Death Rate,7.0,9.0,2020,,,,,,,
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,San Mateo,5,774570,774570.0,Population,2018,321,107.0,Deaths,2017-2019,100000,13.8,Crude Death Rate,8.9,Age-Adjusted Death Rate,7.8,9.9,2020,,,,,,,
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,Santa Clara,6,1955946,1955946.0,Population,2018,643,214.3,Deaths,2017-2019,100000,11.0,Crude Death Rate,9.5,Age-Adjusted Death Rate,8.7,10.2,2020,,,,,,,
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,San Francisco,7,886618,886618.0,Population,2018,376,125.3,Deaths,2017-2019,100000,14.1,Crude Death Rate,9.8,Age-Adjusted Death Rate,8.8,10.8,2020,,,,,,,
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,Sonoma,8,500499,500499.0,Population,2018,219,73.0,Deaths,2017-2019,100000,14.6,Crude Death Rate,9.9,Age-Adjusted Death Rate,8.5,11.2,2020,,,,,,,
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,El Dorado,9,189360,189360.0,Population,2018,88,29.3,Deaths,2017-2019,100000,15.5,Crude Death Rate,9.9,Age-Adjusted Death Rate,7.8,12.4,2020,,,,,,,
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,San Diego,10,3344438,3344438.0,Population,2018,1143,381.0,Deaths,2017-2019,100000,11.4,Crude Death Rate,10.1,Age-Adjusted Death Rate,9.5,10.7,2020,,,,,,,
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,Santa Barbara,11,452953,452953.0,Population,2018,183,61.0,Deaths,2017-2019,100000,13.5,Crude Death Rate,10.4,Age-Adjusted Death Rate,8.9,12.0,2020,,,,,,,
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,Monterey,12,444252,444252.0,Population,2018,153,51.0,Deaths,2017-2019,100000,11.5,Crude Death Rate,10.6,Age-Adjusted Death Rate,8.9,12.3,2020,,,,,,,
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,Marin,13,262326,262326.0,Population,2018,141,47.0,Deaths,2017-2019,100000,17.9,Crude Death Rate,10.7,Age-Adjusted Death Rate,8.9,12.5,2020,,,,,,,
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,Tuolumne,14,52843,52843.0,Population,2018,33,11.0,Deaths,2017-2019,100000,20.8,Crude Death Rate,10.8,Age-Adjusted Death Rate,7.3,15.6,2020,,,,,,,
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,Trinity,15,13385,13385.0,Population,2018,9,3.0,Deaths,2017-2019,100000,22.4,Crude Death Rate,10.8,Age-Adjusted Death Rate,4.9,20.5,2020,,,,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,Mariposa,16,17904,17904.0,Population,2018,11,3.7,Deaths,2017-2019,100000,20.5,Crude Death Rate,11.0,Age-Adjusted Death Rate,5.0,20.9,2020,,,,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,Napa,17,140573,140573.0,Population,2018,76,25.3,Deaths,2017-2019,100000,18.0,Crude Death Rate,11.4,Age-Adjusted Death Rate,8.9,14.5,2020,,,,,,,
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,Contra Costa,18,1147327,1147327.0,Population,2018,487,162.3,Deaths,2017-2019,100000,14.1,Crude Death Rate,11.6,Age-Adjusted Death Rate,10.5,12.6,2020,,,,,,,
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,Modoc,19,9487,9487.0,Population,2018,6,2.0,Deaths,2017-2019,100000,21.1,Crude Death Rate,11.7,Age-Adjusted Death Rate,4.3,25.6,2020,,,,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,Nevada,20,98626,98626.0,Population,2018,71,23.7,Deaths,2017-2019,100000,24.0,Crude Death Rate,11.8,Age-Adjusted Death Rate,9.1,15.1,2020,,,,,,,
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,Riverside,21,2420714,2420714.0,Population,2018,1036,345.3,Deaths,2017-2019,100000,14.3,Crude Death Rate,12.0,Age-Adjusted Death Rate,11.2,12.7,2020,,,,,,,
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,Madera,22,158511,158511.0,Population,2018,62,20.7,Deaths,2017-2019,100000,13.0,Crude Death Rate,12.1,Age-Adjusted Death Rate,9.2,15.5,2020,,,,,,,
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,Alameda,23,1662730,1662730.0,Population,2018,692,230.7,Deaths,2017-2019,100000,13.9,Crude Death Rate,12.2,Age-Adjusted Death Rate,11.3,13.2,2020,,,,,,,
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,Kings,24,153318,153318.0,Population,2018,44,14.7,Deaths,2017-2019,100000,9.6,Crude Death Rate,12.7,Age-Adjusted Death Rate,9.1,17.2,2020,,,,,,,
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,San Benito,25,61437,61437.0,Population,2018,24,8.0,Deaths,2017-2019,100000,13.0,Crude Death Rate,12.9,Age-Adjusted Death Rate,8.2,19.4,2020,,,,,,,
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,San Luis Obispo,26,279321,279321.0,Population,2018,156,52.0,Deaths,2017-2019,100000,18.6,Crude Death Rate,13.0,Age-Adjusted Death Rate,10.9,15.1,2020,,,,,,,
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,Santa Cruz,27,275168,275168.0,Population,2018,117,39.0,Deaths,2017-2019,100000,14.2,Crude Death Rate,13.1,Age-Adjusted Death Rate,10.7,15.5,2020,,,,,,,
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,Placer,28,389278,389278.0,Population,2018,223,74.3,Deaths,2017-2019,100000,19.1,Crude Death Rate,13.5,Age-Adjusted Death Rate,11.7,15.3,2020,,,,,,,
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,Humboldt,29,135765,135765.0,Population,2018,71,23.7,Deaths,2017-2019,100000,17.4,Crude Death Rate,13.5,Age-Adjusted Death Rate,10.4,17.1,2020,,,,,,,
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,CALIFORNIA,,39817785,39817785.0,Population,2018,18923,6307.7,Deaths,2017-2019,100000,15.8,Crude Death Rate,13.7,Age-Adjusted Death Rate,13.5,13.9,2020,,,,,,,
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,Kern,30,907055,907055.0,Population,2018,325,108.3,Deaths,2017-2019,100000,11.9,Crude Death Rate,13.8,Age-Adjusted Death Rate,12.3,15.3,2020,,,,,,,
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,Stanislaus,31,554616,554616.0,Population,2018,224,74.7,Deaths,2017-2019,100000,13.5,Crude Death Rate,13.9,Age-Adjusted Death Rate,12.1,15.7,2020,,,,,,,
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,Orange,32,3215372,3215372.0,Population,2018,1632,544.0,Deaths,2017-2019,100000,16.9,Crude Death Rate,14.1,Age-Adjusted Death Rate,13.4,14.7,2020,,,,,,,
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,Calaveras,33,44572,44572.0,Population,2018,39,13.0,Deaths,2017-2019,100000,29.2,Crude Death Rate,14.2,Age-Adjusted Death Rate,10.0,19.5,2020,,,,,,,
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,Tehama,34,64703,64703.0,Population,2018,41,13.7,Deaths,2017-2019,100000,21.1,Crude Death Rate,14.4,Age-Adjusted Death Rate,10.3,19.6,2020,,,,,,,
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,San Bernardino,35,2178940,2178940.0,Population,2018,849,283.0,Deaths,2017-2019,100000,13.0,Crude Death Rate,14.5,Age-Adjusted Death Rate,13.5,15.5,2020,,,,,,,
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,Sacramento,36,1537386,1537386.0,Population,2018,744,248.0,Deaths,2017-2019,100000,16.1,Crude Death Rate,14.6,Age-Adjusted Death Rate,13.6,15.7,2020,,,,,,,
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,Yolo,37,222054,222054.0,Population,2018,93,31.0,Deaths,2017-2019,100000,14.0,Crude Death Rate,15.0,Age-Adjusted Death Rate,12.1,18.4,2020,,,,,,,
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,Mendocino,38,88875,88875.0,Population,2018,53,17.7,Deaths,2017-2019,100000,19.9,Crude Death Rate,15.3,Age-Adjusted Death Rate,11.3,20.1,2020,,,,,,,
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,Fresno,39,1010837,1010837.0,Population,2018,457,152.3,Deaths,2017-2019,100000,15.1,Crude Death Rate,15.5,Age-Adjusted Death Rate,14.1,17.0,2020,,,,,,,
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,Colusa,40,22260,22260.0,Population,2018,11,3.7,Deaths,2017-2019,100000,16.5,Crude Death Rate,16.2,Age-Adjusted Death Rate,7.8,29.8,2020,,,,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,Butte,41,227353,227353.0,Population,2018,158,52.7,Deaths,2017-2019,100000,23.2,Crude Death Rate,16.5,Age-Adjusted Death Rate,13.8,19.2,2020,,,,,,,
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,Lake,42,65020,65020.0,Population,2018,45,15.0,Deaths,2017-2019,100000,23.1,Crude Death Rate,16.6,Age-Adjusted Death Rate,11.9,22.5,2020,,,,,,,
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,Siskiyou,43,44128,44128.0,Population,2018,40,13.3,Deaths,2017-2019,100000,30.2,Crude Death Rate,16.9,Age-Adjusted Death Rate,11.8,23.4,2020,,,,,,,
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,Los Angeles,44,10269935,10269935.0,Population,2018,5957,1985.7,Deaths,2017-2019,100000,19.3,Crude Death Rate,17.0,Age-Adjusted Death Rate,16.6,17.5,2020,,,,,,,
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,San Joaquin,45,760310,760310.0,Population,2018,395,131.7,Deaths,2017-2019,100000,17.3,Crude Death Rate,17.4,Age-Adjusted Death Rate,15.6,19.1,2020,,,,,,,
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,Amador,46,38146,38146.0,Population,2018,41,13.7,Deaths,2017-2019,100000,35.8,Crude Death Rate,17.7,Age-Adjusted Death Rate,12.7,24.1,2020,,,,,,,
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,Sutter,47,101337,101337.0,Population,2018,69,23.0,Deaths,2017-2019,100000,22.7,Crude Death Rate,18.8,Age-Adjusted Death Rate,14.6,23.9,2020,,,,,,,
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,Solano,48,439975,439975.0,Population,2018,288,96.0,Deaths,2017-2019,100000,21.8,Crude Death Rate,19.1,Age-Adjusted Death Rate,16.9,21.4,2020,,,,,,,
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,Merced,49,279433,279433.0,Population,2018,136,45.3,Deaths,2017-2019,100000,16.2,Crude Death Rate,19.2,Age-Adjusted Death Rate,16.0,22.5,2020,,,,,,,
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,Imperial,50,188948,188948.0,Population,2018,118,39.3,Deaths,2017-2019,100000,20.8,Crude Death Rate,19.3,Age-Adjusted Death Rate,15.7,22.9,2020,,,,,,,
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,Tulare,51,475781,475781.0,Population,2018,264,88.0,Deaths,2017-2019,100000,18.5,Crude Death Rate,20.3,Age-Adjusted Death Rate,17.8,22.8,2020,,,,,,,
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,Shasta,52,178239,178239.0,Population,2018,158,52.7,Deaths,2017-2019,100000,29.5,Crude Death Rate,20.3,Age-Adjusted Death Rate,17.0,23.6,2020,,,,,,,
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,Yuba,53,77426,77426.0,Population,2018,44,14.7,Deaths,2017-2019,100000,18.9,Crude Death Rate,20.9,Age-Adjusted Death Rate,15.0,28.3,2020,,,,,,,
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,Glenn,54,28755,28755.0,Population,2018,21,7.0,Deaths,2017-2019,100000,24.3,Crude Death Rate,21.7,Age-Adjusted Death Rate,13.3,33.6,2020,,,,,,,
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,Inyo,55,18522,18522.0,Population,2018,22,7.3,Deaths,2017-2019,100000,39.6,Crude Death Rate,21.8,Age-Adjusted Death Rate,13.1,34.1,2020,,,,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,Lassen,56,30527,30527.0,Population,2018,22,7.3,Deaths,2017-2019,100000,24.0,Crude Death Rate,23.7,Age-Adjusted Death Rate,14.7,36.2,2020,,,,,,,
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,Del Norte,57,27419,27419.0,Population,2018,26,8.7,Deaths,2017-2019,100000,31.6,Crude Death Rate,23.9,Age-Adjusted Death Rate,15.4,35.2,2020,,,,,,,
2021,11,Deaths Due to Influenza/Pneumonia,Total Population,Total Population,Alpine,58,1134,1134.0,Population,2018,3,1.0,Deaths,2017-2019,100000,88.2,Crude Death Rate,40.6,Age-Adjusted Death Rate,8.4,118.6,2020,,,,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2021,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,Mono,1,13827,13827.0,Population,2018,6,2.0,Deaths,2017-2019,100000,14.5,Crude Death Rate,12.7,Age-Adjusted Death Rate,4.7,27.6,2020,,,,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2021,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,Alpine,2,1134,1134.0,Population,2018,1,0.3,Deaths,2017-2019,100000,29.4,Crude Death Rate,13.5,Age-Adjusted Death Rate,0.3,75.4,2020,,,,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2021,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,San Mateo,3,774570,774570.0,Population,2018,530,176.7,Deaths,2017-2019,100000,22.8,Crude Death Rate,15.7,Age-Adjusted Death Rate,14.3,17.1,2020,,,,,,,
2021,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,Santa Clara,4,1955946,1955946.0,Population,2018,1056,352.0,Deaths,2017-2019,100000,18.0,Crude Death Rate,16.0,Age-Adjusted Death Rate,15.0,16.9,2020,,,,,,,
2021,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,San Francisco,5,886618,886618.0,Population,2018,632,210.7,Deaths,2017-2019,100000,23.8,Crude Death Rate,16.9,Age-Adjusted Death Rate,15.5,18.2,2020,,,,,,,
2021,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,Marin,6,262326,262326.0,Population,2018,252,84.0,Deaths,2017-2019,100000,32.0,Crude Death Rate,18.5,Age-Adjusted Death Rate,16.2,20.8,2020,,,,,,,
2021,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,Imperial,7,188948,188948.0,Population,2018,121,40.3,Deaths,2017-2019,100000,21.3,Crude Death Rate,19.4,Age-Adjusted Death Rate,15.8,22.9,2020,,,,,,,
2021,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,Alameda,8,1662730,1662730.0,Population,2018,1227,409.0,Deaths,2017-2019,100000,24.6,Crude Death Rate,21.9,Age-Adjusted Death Rate,20.6,23.1,2020,,,,,,,
2021,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,Santa Cruz,9,275168,275168.0,Population,2018,209,69.7,Deaths,2017-2019,100000,25.3,Crude Death Rate,22.2,Age-Adjusted Death Rate,19.1,25.3,2020,,,,,,,
2021,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,Monterey,10,444252,444252.0,Population,2018,345,115.0,Deaths,2017-2019,100000,25.9,Crude Death Rate,24.0,Age-Adjusted Death Rate,21.4,26.6,2020,,,,,,,
2021,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,Contra Costa,11,1147327,1147327.0,Population,2018,1069,356.3,Deaths,2017-2019,100000,31.1,Crude Death Rate,24.9,Age-Adjusted Death Rate,23.4,26.4,2020,,,,,,,
2021,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,Napa,12,140573,140573.0,Population,2018,154,51.3,Deaths,2017-2019,100000,36.5,Crude Death Rate,25.0,Age-Adjusted Death Rate,20.9,29.1,2020,,,,,,,
2021,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,Orange,13,3215372,3215372.0,Population,2018,2909,969.7,Deaths,2017-2019,100000,30.2,Crude Death Rate,25.4,Age-Adjusted Death Rate,24.4,26.3,2020,,,,,,,
2021,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,Los Angeles,14,10269935,10269935.0,Population,2018,9101,3033.7,Deaths,2017-2019,100000,29.5,Crude Death Rate,26.3,Age-Adjusted Death Rate,25.7,26.8,2020,,,,,,,
2021,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,Sonoma,15,500499,500499.0,Population,2018,566,188.7,Deaths,2017-2019,100000,37.7,Crude Death Rate,26.3,Age-Adjusted Death Rate,24.1,28.5,2020,,,,,,,
2021,12,Deaths Due to Chronic Lower Respiratory Disease,Total Population,Total Population,San Diego,16,3344438,3344438.0,Population,2018,3059,1019.7,Deaths,2017-2019,100000,30.5,Crude Death Rate,27.4,Age-Adjusted Death Rate,26.4,28.4,2020,,,,,,,
